"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height
260508449769;;;;;"Трансформатор масляный ТМ(Г,З)-1000/6(10)/0,4 / 40 / Новый- 40- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;89000.0000;;;"Мощность трансформатора:40;Состояние:Новый";;xsBKzUZc7lDPIdnPMVyN;360819276921;0;0;0;0
469609162775;;;;;"Трансформатор масляный ТМ(Г,З)-1000/6(10)/0,4 / 40 / С хранения- 40- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;60000.0000;;;"Мощность трансформатора:40;Состояние:С хранения";;v1Fd7yl3uN591ZucO9Jh;360819276921;0;0;0;0
968628996078;;;;;"Трансформатор масляный ТМ(Г,З)-1000/6(10)/0,4 / 63 / Новый- 63- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;105000.0000;;;"Мощность трансформатора:63;Состояние:Новый";;dflMGEUAbD34ptc5PbB6;360819276921;0;0;0;0
943569363923;;;;;"Трансформатор масляный ТМ(Г,З)-1000/6(10)/0,4 / 63 / С хранения- 63- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;70000.0000;;;"Мощность трансформатора:63;Состояние:С хранения";;lRMYFAANJz0xhbIVhGz0;360819276921;0;0;0;0
380452055398;;;;;"Трансформатор масляный ТМ(Г,З)-1000/6(10)/0,4 / Новый- 100- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;130000.0000;;;"Мощность трансформатора:100;Состояние:Новый";;9kDajPkOGlRCjEEzM7ey;360819276921;0;0;0;0
128834008007;;;;;"Трансформатор масляный ТМ(Г,З)-1000/6(10)/0,4 / С хранения- 100- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;80000.0000;;;"Мощность трансформатора:100;Состояние:С хранения";;5pyUzDZHHIO9bo0SeULG;360819276921;0;0;0;0
990713314275;;;;;"Трансформатор масляный ТМ(Г,З)-1000/6(10)/0,4 / 160 / Новый- 160- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;165000.0000;;;"Мощность трансформатора:160;Состояние:Новый";;8Ye3iIvf2ho4OVCV5LaO;360819276921;0;0;0;0
795137625365;;;;;"Трансформатор масляный ТМ(Г,З)-1000/6(10)/0,4 / 160 / С хранения- 160- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;110000.0000;;;"Мощность трансформатора:160;Состояние:С хранения";;uMNEemZ5mBo5PZRU35bF;360819276921;0;0;0;0
145011894456;;;;;"Трансформатор масляный ТМ(Г,З)-1000/6(10)/0,4 / 250 / Новый- 250- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;197000.0000;;;"Мощность трансформатора:250;Состояние:Новый";;9HEyDgLKCUEYme85aEoV;360819276921;0;0;0;0
492509559112;;;;;"Трансформатор масляный ТМ(Г,З)-1000/6(10)/0,4 / 250 / С хранения- 250- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;130000.0000;;;"Мощность трансформатора:250;Состояние:С хранения";;pddnGEPCgnCJYPLBK0Ck;360819276921;0;0;0;0
539133615490;;;;;"Трансформатор масляный ТМ(Г,З)-1000/6(10)/0,4 / 400 / Новый- 400- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;265000.0000;;;"Мощность трансформатора:400;Состояние:Новый";;tcRFj13dIvKniXLL52T6;360819276921;0;0;0;0
658817141666;;;;;"Трансформатор масляный ТМ(Г,З)-1000/6(10)/0,4 / 400 / С хранения- 400- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;160000.0000;;;"Мощность трансформатора:400;Состояние:С хранения";;FcrDMyAHHAUZYrKAVu8S;360819276921;0;0;0;0
892746855730;;;;;"Трансформатор масляный ТМ(Г,З)-1000/6(10)/0,4 / 630 / Новый- 630- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;355000.0000;;;"Мощность трансформатора:630;Состояние:Новый";;ShKgoplovVmg8uBl4ZXB;360819276921;0;0;0;0
740558303007;;;;;"Трансформатор масляный ТМ(Г,З)-1000/6(10)/0,4 / 630 / С хранения- 630- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;250000.0000;;;"Мощность трансформатора:630;Состояние:С хранения";;xV5bxC3ZpvOBOafLaoCf;360819276921;0;0;0;0
388817612244;;;;;"Трансформатор масляный ТМ(Г,З)-1000/6(10)/0,4 / 1250 / Новый- 1250- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;750000.0000;;;"Мощность трансформатора:1250;Состояние:Новый";;knB77PF3NlagpUnGbadJ;360819276921;0;0;0;0
355369309017;;;;;"Трансформатор масляный ТМ(Г,З)-1000/6(10)/0,4 / 1600 / Новый- 1600- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;955000.0000;;;"Мощность трансформатора:1600;Состояние:Новый";;gjaV2b6knt0kscxMOrvR;360819276921;0;0;0;0
562490629135;;;;;"Трансформатор масляный ТМ(Г,З)-1000/6(10)/0,4 / 1600 / С хранения- 1600- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;650000.0000;;;"Мощность трансформатора:1600;Состояние:С хранения";;e1BBUTuUKzVLOHVrmrPy;360819276921;0;0;0;0
982112732207;;;;;"Трансформатор масляный ТМ(Г,З)-1000/6(10)/0,4 / 2500 / Новый- 2500- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;1490000.0000;;;"Мощность трансформатора:2500;Состояние:Новый";;yha0TMOg1jhcncHPgHeG;360819276921;0;0;0;0
795408754749;;;;;"Трансформатор масляный ТМ(Г,З)-1000/6(10)/0,4 / 2500 / С хранения- 2500- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;950000.0000;;;"Мощность трансформатора:2500;Состояние:С хранения";;Zj6vSUjA9xvuFTJPnOHX;360819276921;0;0;0;0
235815221628;;;;"Комплектные трансформаторные подстанции";"Мачтовые КТП";;;https://static.tildacdn.com/tild6464-6563-4164-b462-386534653231/stp.jpg;80000.0000;;;;;yGuOBA4PyCEZduTFvg23;;0;0;0;0
995194384731;;;;"Комплектные трансформаторные подстанции";"Столбовые КТП";;;https://static.tildacdn.com/tild3330-6462-4664-b438-386431663262/_2.png;;;;;;53neypc0v076dxRKyOY4;;0;0;0;0
967081778018;;;;;"Столбовые КТП / Один столб- Один столб";;;https://static.tildacdn.com/tild3330-6462-4664-b438-386431663262/_2.png;80000.0000;;;"Выберите исполнение:Один столб";;nVzsDFLFFXeKyimLevrp;995194384731;0;0;0;0
146287898633;;;;;"Столбовые КТП / Два столба- Два столба";;;https://static.tildacdn.com/tild6239-3436-4262-b163-366638363364/1-2.jpg;95000.0000;;;"Выберите исполнение:Два столба";;3FUz4D7E6tXtRZtp2pAI;995194384731;0;0;0;0
515606297703;;;;"Комплектные трансформаторные подстанции";"Киосковые КТП";;;https://static.tildacdn.com/tild3931-6230-4465-a536-383938393338/KTP.jpg;;;;;;OTOfsXCiPeO0eMjjELPd;;0;0;0;0
936715425242;;;;;"Киосковые КТП / Тупиковые / С разъединителем (ВНА, РВЗ) по стороне ВН- Тупиковые- С разъединителем (ВНА, РВЗ) по стороне ВН";;;https://static.tildacdn.com/tild3931-6230-4465-a536-383938393338/KTP.jpg;180000.0000;;;"Выберите исполнение:Тупиковые;Тип исполнения:С разъединителем (ВНА, РВЗ) по стороне ВН";;c1yRHkSP9g7ue0NiAM69;515606297703;0;0;0;0
785730625817;;;;;"Киосковые КТП / Тупиковые / Без разъединителя (ВНА, РВЗ) по стороне ВН- Тупиковые- Без разъединителя (ВНА, РВЗ) по стороне ВН";;;https://static.tildacdn.com/tild3931-6230-4465-a536-383938393338/KTP.jpg;150000.0000;;;"Выберите исполнение:Тупиковые;Тип исполнения:Без разъединителя (ВНА, РВЗ) по стороне ВН";;2sJhgDipfKfTi3rOSb6M;515606297703;0;0;0;0
345623351261;;;;;"Киосковые КТП / Проходные / Базовое исполнение- Проходные- Базовое исполнение";;;https://static.tildacdn.com/tild3931-6230-4465-a536-383938393338/KTP.jpg;240000.0000;;;"Выберите исполнение:Проходные;Тип исполнения:Базовое исполнение";;8MNHKpFrPAYSrrEjfeBi;515606297703;0;0;0;0
193773550507;;;;;"Киосковые КТП / 2 КТП / Тупиковые- 2 КТП- Тупиковые";;;https://static.tildacdn.com/tild3931-6230-4465-a536-383938393338/KTP.jpg;450000.0000;;;"Выберите исполнение:2 КТП;Тип исполнения:Тупиковые";;byzsdDmm3ZMer5iNtKnF;515606297703;0;0;0;0
774669367615;;;;;"Киосковые КТП / 2 КТП / Проходные- 2 КТП- Проходные";;;https://static.tildacdn.com/tild3931-6230-4465-a536-383938393338/KTP.jpg;600000.0000;;;"Выберите исполнение:2 КТП;Тип исполнения:Проходные";;56HR0MrbKZfG9dDbje4a;515606297703;0;0;0;0
659611831352;;;;Трансформаторы;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4";"Схема соединения обмоток: У/Ун-0, Д/Ун-11";"Силовые понижающие трехфазные двухобмоточные масляные трансформаторы ТМГ на напряжение 6 или 10 кВ предназначены для преобразования электроэнергии в сетях энергетических систем и для снабжения электрической энергией различных потребителей.";https://static.tildacdn.com/tild6662-6565-4532-b733-303230343733/_25.jpg;;;;;;lxSG0Ap1NcbmHuBJBd2Z;;0;0;0;0
691041774052;;;;;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4 / С хранения- 63- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;70000.0000;;;"Мощность трансформатора:63;Состояние:С хранения";;mov2Hu076ljHikkSbHgU;659611831352;0;0;0;0
742417301519;;;;;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4 / Новый- 63- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;105000.0000;;;"Мощность трансформатора:63;Состояние:Новый";;FFJlVVGFpiVfcbVKY8ma;659611831352;0;0;0;0
855314380876;;;;;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4 / 25 / Новый- 25- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;82000.0000;;;"Мощность трансформатора:25;Состояние:Новый";;xsBKzUZc7lDPIdnPMVyN;659611831352;0;0;0;0
155919978817;;;;;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4 / 25 / С хранения- 25- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;55000.0000;;;"Мощность трансформатора:25;Состояние:С хранения";;v1Fd7yl3uN591ZucO9Jh;659611831352;0;0;0;0
129405578051;;;;;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4 / 40 / Новый- 40- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;89000.0000;;;"Мощность трансформатора:40;Состояние:Новый";;dflMGEUAbD34ptc5PbB6;659611831352;0;0;0;0
991009669678;;;;;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4 / 40 / С хранения- 40- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;60000.0000;;;"Мощность трансформатора:40;Состояние:С хранения";;lRMYFAANJz0xhbIVhGz0;659611831352;0;0;0;0
664146337431;;;;;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4 / 100 / Новый- 100- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;130000.0000;;;"Мощность трансформатора:100;Состояние:Новый";;9kDajPkOGlRCjEEzM7ey;659611831352;0;0;0;0
611318315762;;;;;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4 / 100 / С хранения- 100- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;80000.0000;;;"Мощность трансформатора:100;Состояние:С хранения";;5pyUzDZHHIO9bo0SeULG;659611831352;0;0;0;0
993982297611;;;;;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4 / 160 / Новый- 160- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;165000.0000;;;"Мощность трансформатора:160;Состояние:Новый";;8Ye3iIvf2ho4OVCV5LaO;659611831352;0;0;0;0
542214754022;;;;;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4 / 160 / С хранения- 160- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;110000.0000;;;"Мощность трансформатора:160;Состояние:С хранения";;uMNEemZ5mBo5PZRU35bF;659611831352;0;0;0;0
510680198192;;;;;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4 / 250 / Новый- 250- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;197000.0000;;;"Мощность трансформатора:250;Состояние:Новый";;9HEyDgLKCUEYme85aEoV;659611831352;0;0;0;0
158323102825;;;;;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4 / 250 / С хранения- 250- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;130000.0000;;;"Мощность трансформатора:250;Состояние:С хранения";;pddnGEPCgnCJYPLBK0Ck;659611831352;0;0;0;0
670655592258;;;;;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4 / 400 / Новый- 400- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;265000.0000;;;"Мощность трансформатора:400;Состояние:Новый";;tcRFj13dIvKniXLL52T6;659611831352;0;0;0;0
201851119259;;;;;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4 / 400 / С хранения- 400- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;160000.0000;;;"Мощность трансформатора:400;Состояние:С хранения";;FcrDMyAHHAUZYrKAVu8S;659611831352;0;0;0;0
836558757786;;;;;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4 / 630 / Новый- 630- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;355000.0000;;;"Мощность трансформатора:630;Состояние:Новый";;ShKgoplovVmg8uBl4ZXB;659611831352;0;0;0;0
634632542148;;;;;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4 / 630 / С хранения- 630- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;250000.0000;;;"Мощность трансформатора:630;Состояние:С хранения";;xV5bxC3ZpvOBOafLaoCf;659611831352;0;0;0;0
266573539571;;;;;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4 / 1000 / Новый- 1000- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;555000.0000;;;"Мощность трансформатора:1000;Состояние:Новый";;NHFmgp1AXArVFxAdSo0P;659611831352;0;0;0;0
998611165091;;;;;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4 / 1000 / С хранения- 1000- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;400000.0000;;;"Мощность трансформатора:1000;Состояние:С хранения";;IZUDf1dtfYLcDE3f1I9B;659611831352;0;0;0;0
612846309657;;;;;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4 / 1250 / Новый- 1250- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;750000.0000;;;"Мощность трансформатора:1250;Состояние:Новый";;knB77PF3NlagpUnGbadJ;659611831352;0;0;0;0
640467814770;;;;;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4 / 1600 / Новый- 1600- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;955000.0000;;;"Мощность трансформатора:1600;Состояние:Новый";;gjaV2b6knt0kscxMOrvR;659611831352;0;0;0;0
452726574109;;;;;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4 / 1600 / С хранения- 1600- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;650000.0000;;;"Мощность трансформатора:1600;Состояние:С хранения";;e1BBUTuUKzVLOHVrmrPy;659611831352;0;0;0;0
213060780956;;;;;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4 / 2500 / Новый- 2500- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;1490000.0000;;;"Мощность трансформатора:2500;Состояние:Новый";;yha0TMOg1jhcncHPgHeG;659611831352;0;0;0;0
342164585085;;;;;"Трансформатор масляный ТМ(Г)-63/6(10)/0,4 / 2500 / С хранения- 2500- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;950000.0000;;;"Мощность трансформатора:2500;Состояние:С хранения";;Zj6vSUjA9xvuFTJPnOHX;659611831352;0;0;0;0
551763859631;;;;Трансформаторы;"Трансформатор масляный ТМГ-1250/6(10)/0,4";"Схема соединения обмоток: У/Ун-0, Д/Ун-11";"Силовые понижающие трехфазные двухобмоточные масляные трансформаторы ТМГ на напряжение 6 или 10 кВ предназначены для преобразования электроэнергии в сетях энергетических систем и для снабжения электрической энергией различных потребителей.";https://static.tildacdn.com/tild3038-3434-4134-a462-303961323737/_1600.jpg;;;;;;lxSG0Ap1NcbmHuBJBd2Z;;0;0;0;0
261531091894;;;;;"Трансформатор масляный ТМГ-1250/6(10)/0,4 / Новый- 1250- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;750000.0000;;;"Мощность трансформатора:1250;Состояние:Новый";;knB77PF3NlagpUnGbadJ;551763859631;0;0;0;0
599742916198;;;;;"Трансформатор масляный ТМГ-1250/6(10)/0,4 / Новый- 25- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;82000.0000;;;"Мощность трансформатора:25;Состояние:Новый";;mov2Hu076ljHikkSbHgU;551763859631;0;0;0;0
732980771657;;;;;"Трансформатор масляный ТМГ-1250/6(10)/0,4 / С хранения- 25- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;55000.0000;;;"Мощность трансформатора:25;Состояние:С хранения";;FFJlVVGFpiVfcbVKY8ma;551763859631;0;0;0;0
967039709518;;;;;"Трансформатор масляный ТМГ-1250/6(10)/0,4 / 40 / Новый- 40- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;89000.0000;;;"Мощность трансформатора:40;Состояние:Новый";;xsBKzUZc7lDPIdnPMVyN;551763859631;0;0;0;0
191651044183;;;;;"Трансформатор масляный ТМГ-1250/6(10)/0,4 / 40 / С хранения- 40- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;60000.0000;;;"Мощность трансформатора:40;Состояние:С хранения";;v1Fd7yl3uN591ZucO9Jh;551763859631;0;0;0;0
584292773977;;;;;"Трансформатор масляный ТМГ-1250/6(10)/0,4 / 63 / Новый- 63- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;105000.0000;;;"Мощность трансформатора:63;Состояние:Новый";;dflMGEUAbD34ptc5PbB6;551763859631;0;0;0;0
729336960868;;;;;"Трансформатор масляный ТМГ-1250/6(10)/0,4 / 63 / С хранения- 63- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;70000.0000;;;"Мощность трансформатора:63;Состояние:С хранения";;lRMYFAANJz0xhbIVhGz0;551763859631;0;0;0;0
336320439301;;;;;"Трансформатор масляный ТМГ-1250/6(10)/0,4 / 100 / Новый- 100- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;130000.0000;;;"Мощность трансформатора:100;Состояние:Новый";;9kDajPkOGlRCjEEzM7ey;551763859631;0;0;0;0
250033153449;;;;;"Трансформатор масляный ТМГ-1250/6(10)/0,4 / 100 / С хранения- 100- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;80000.0000;;;"Мощность трансформатора:100;Состояние:С хранения";;5pyUzDZHHIO9bo0SeULG;551763859631;0;0;0;0
125998255501;;;;;"Трансформатор масляный ТМГ-1250/6(10)/0,4 / 160 / Новый- 160- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;165000.0000;;;"Мощность трансформатора:160;Состояние:Новый";;8Ye3iIvf2ho4OVCV5LaO;551763859631;0;0;0;0
595861004179;;;;;"Трансформатор масляный ТМГ-1250/6(10)/0,4 / 160 / С хранения- 160- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;110000.0000;;;"Мощность трансформатора:160;Состояние:С хранения";;uMNEemZ5mBo5PZRU35bF;551763859631;0;0;0;0
765042526164;;;;;"Трансформатор масляный ТМГ-1250/6(10)/0,4 / Новый- 250- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;197000.0000;;;"Мощность трансформатора:250;Состояние:Новый";;9HEyDgLKCUEYme85aEoV;551763859631;0;0;0;0
916501378248;;;;;"Трансформатор масляный ТМГ-1250/6(10)/0,4 / С хранения- 250- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;130000.0000;;;"Мощность трансформатора:250;Состояние:С хранения";;pddnGEPCgnCJYPLBK0Ck;551763859631;0;0;0;0
471198442110;;;;;"Трансформатор масляный ТМГ-1250/6(10)/0,4 / 400 / Новый- 400- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;265000.0000;;;"Мощность трансформатора:400;Состояние:Новый";;tcRFj13dIvKniXLL52T6;551763859631;0;0;0;0
672357557130;;;;;"Трансформатор масляный ТМГ-1250/6(10)/0,4 / 400 / С хранения- 400- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;160000.0000;;;"Мощность трансформатора:400;Состояние:С хранения";;FcrDMyAHHAUZYrKAVu8S;551763859631;0;0;0;0
907823236911;;;;;"Трансформатор масляный ТМГ-1250/6(10)/0,4 / 630 / Новый- 630- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;355000.0000;;;"Мощность трансформатора:630;Состояние:Новый";;ShKgoplovVmg8uBl4ZXB;551763859631;0;0;0;0
402438482448;;;;;"Трансформатор масляный ТМГ-1250/6(10)/0,4 / 630 / С хранения- 630- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;250000.0000;;;"Мощность трансформатора:630;Состояние:С хранения";;xV5bxC3ZpvOBOafLaoCf;551763859631;0;0;0;0
175490145434;;;;;"Трансформатор масляный ТМГ-1250/6(10)/0,4 / 1000 / Новый- 1000- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;555000.0000;;;"Мощность трансформатора:1000;Состояние:Новый";;NHFmgp1AXArVFxAdSo0P;551763859631;0;0;0;0
833892656537;;;;;"Трансформатор масляный ТМГ-1250/6(10)/0,4 / 1000 / С хранения- 1000- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;400000.0000;;;"Мощность трансформатора:1000;Состояние:С хранения";;IZUDf1dtfYLcDE3f1I9B;551763859631;0;0;0;0
467708185924;;;;;"Трансформатор масляный ТМГ-1250/6(10)/0,4 / 1600 / Новый- 1600- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;955000.0000;;;"Мощность трансформатора:1600;Состояние:Новый";;gjaV2b6knt0kscxMOrvR;551763859631;0;0;0;0
586471603431;;;;;"Трансформатор масляный ТМГ-1250/6(10)/0,4 / 1600 / С хранения- 1600- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;650000.0000;;;"Мощность трансформатора:1600;Состояние:С хранения";;e1BBUTuUKzVLOHVrmrPy;551763859631;0;0;0;0
398130757056;;;;;"Трансформатор масляный ТМГ-1250/6(10)/0,4 / 2500 / Новый- 2500- Новый";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;1490000.0000;;;"Мощность трансформатора:2500;Состояние:Новый";;yha0TMOg1jhcncHPgHeG;551763859631;0;0;0;0
432964997310;;;;;"Трансформатор масляный ТМГ-1250/6(10)/0,4 / 2500 / С хранения- 2500- С хранения";;;https://static.tildacdn.com/tild3030-3839-4136-b033-313265646230/Group_24.png;950000.0000;;;"Мощность трансформатора:2500;Состояние:С хранения";;Zj6vSUjA9xvuFTJPnOHX;551763859631;0;0;0;0
